distance;prr;successes;opportunities
50,000000;0,997397;3832;3842
100,000000;0,971262;3988;4106
150,000000;0,927152;3780;4077
200,000000;0,878042;2959;3370
250,000000;0,747468;2362;3160
300,000000;0,617178;1933;3132
350,000000;0,395677;1318;3331
400,000000;0,204320;700;3426
450,000000;0,091809;306;3333
500,000000;0,046630;146;3131
550,000000;0,010769;36;3343
600,000000;0,002093;7;3344
650,000000;0,000000;0;3330
700,000000;0,000000;0;3366
750,000000;0,000000;0;3382
800,000000;0,000000;0;3406
850,000000;0,000000;0;3076
900,000000;0,000000;0;2596
950,000000;0,000000;0;2636
1000,000000;0,000000;0;2726
1050,000000;0,000000;0;2
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
