distance;prr;successes;opportunities
50,000000;0,974238;145823;149679
100,000000;0,945961;144190;152427
150,000000;0,923103;144533;156573
200,000000;0,893472;135210;151331
250,000000;0,854208;133118;155838
300,000000;0,822312;127941;155587
350,000000;0,772772;114262;147860
400,000000;0,725846;108511;149496
450,000000;0,668622;103962;155487
500,000000;0,470038;74777;159087
550,000000;0,347834;57467;165214
600,000000;0,234521;36102;153939
650,000000;0,145289;21905;150768
700,000000;0,077265;12373;160138
750,000000;0,035644;5780;162158
800,000000;0,014390;2381;165460
850,000000;0,005477;900;164320
900,000000;0,001474;226;153332
950,000000;0,000564;89;157895
1000,000000;0,000161;26;161871
1050,000000;0,000000;0;135
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
