distance;prr;successes;opportunities
50,000000;0,974700;150060;153955
100,000000;0,944851;145748;154255
150,000000;0,923560;138861;150354
200,000000;0,886417;137150;154724
250,000000;0,844507;137110;162355
300,000000;0,809843;126078;155682
350,000000;0,763134;123111;161323
400,000000;0,717617;113878;158689
450,000000;0,667234;105842;158628
500,000000;0,473123;77666;164156
550,000000;0,349750;54512;155860
600,000000;0,239154;36387;152149
650,000000;0,141860;22638;159580
700,000000;0,075752;11551;152484
750,000000;0,035811;5286;147608
800,000000;0,014214;2074;145916
850,000000;0,005113;811;158628
900,000000;0,001759;289;164268
950,000000;0,000545;88;161367
1000,000000;0,000146;23;157189
1050,000000;0,000000;0;139
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
