distance;prr;successes;opportunities
50,000000;0,975291;147543;151281
100,000000;0,947293;150576;158954
150,000000;0,919930;143050;155501
200,000000;0,891580;134839;151236
250,000000;0,862426;132423;153547
300,000000;0,821168;134242;163477
350,000000;0,773612;123525;159673
400,000000;0,736188;106681;144910
450,000000;0,672775;101521;150899
500,000000;0,462551;70780;153021
550,000000;0,354110;54745;154599
600,000000;0,236462;38460;162648
650,000000;0,144503;22664;156841
700,000000;0,075911;11734;154576
750,000000;0,035942;5481;152497
800,000000;0,015123;2360;156049
850,000000;0,005478;900;164290
900,000000;0,001688;271;160559
950,000000;0,000581;96;165187
1000,000000;0,000168;27;160415
1050,000000;0,000000;0;169
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
