distance;prr;successes;opportunities
50,000000;0,992821;8712;8775
100,000000;0,968494;9468;9776
150,000000;0,941618;9419;10003
200,000000;0,940042;9501;10107
250,000000;0,902012;9684;10736
300,000000;0,843278;10896;12921
350,000000;0,838460;7469;8908
400,000000;0,752036;7109;9453
450,000000;0,753852;7926;10514
500,000000;0,717026;8785;12252
550,000000;0,633276;7776;12279
600,000000;0,525206;5605;10672
650,000000;0,379395;5255;13851
700,000000;0,274993;3752;13644
750,000000;0,133339;1545;11587
800,000000;0,061514;589;9575
850,000000;0,022650;213;9404
900,000000;0,007834;81;10339
950,000000;0,002299;24;10440
1000,000000;0,000531;5;9410
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
