distance;prr;successes;opportunities
50,000000;0,977520;9436;9653
100,000000;0,953591;9534;9998
150,000000;0,930541;9619;10337
200,000000;0,915117;10533;11510
250,000000;0,888034;10739;12093
300,000000;0,868206;9137;10524
350,000000;0,835094;10275;12304
400,000000;0,825387;8362;10131
450,000000;0,751260;8496;11309
500,000000;0,515775;6392;12393
550,000000;0,371283;5045;13588
600,000000;0,275025;2786;10130
650,000000;0,159012;1551;9754
700,000000;0,094237;919;9752
750,000000;0,045343;518;11424
800,000000;0,019149;197;10288
850,000000;0,005062;47;9285
900,000000;0,001779;17;9557
950,000000;0,000784;8;10205
1000,000000;0,000380;4;10537
1050,000000;0,000000;0;14
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
