distance;prr;successes;opportunities
50,000000;0,994291;11494;11560
100,000000;0,969460;9809;10118
150,000000;0,938867;9829;10469
200,000000;0,922926;11795;12780
250,000000;0,887387;10504;11837
300,000000;0,885366;13068;14760
350,000000;0,813454;9698;11922
400,000000;0,792499;10797;13624
450,000000;0,808799;9247;11433
500,000000;0,777170;8238;10600
550,000000;0,664595;6951;10459
600,000000;0,565339;5477;9688
650,000000;0,413586;3793;9171
700,000000;0,272238;2932;10770
750,000000;0,143699;1243;8650
800,000000;0,068466;700;10224
850,000000;0,023149;221;9547
900,000000;0,007190;62;8623
950,000000;0,001389;14;10082
1000,000000;0,000830;7;8433
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
