distance;prr;successes;opportunities
50,000000;0,983488;9232;9387
100,000000;0,962812;7068;7341
150,000000;0,947691;6794;7169
200,000000;0,944853;6545;6927
250,000000;0,902129;6738;7469
300,000000;0,767511;5906;7695
350,000000;0,604528;4699;7773
400,000000;0,385857;3061;7933
450,000000;0,204476;1599;7820
500,000000;0,118752;841;7082
550,000000;0,031977;323;10101
600,000000;0,006934;73;10528
650,000000;0,001437;11;7656
700,000000;0,000153;1;6553
750,000000;0,000000;0;6324
800,000000;0,000000;0;6714
850,000000;0,000000;0;8009
900,000000;0,000000;0;8385
950,000000;0,000000;0;7741
1000,000000;0,000000;0;7116
1050,000000;0,000000;0;4
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
