distance;prr;successes;opportunities
50,000000;0,990697;14057;14189
100,000000;0,969115;14120;14570
150,000000;0,920296;13544;14717
200,000000;0,933569;12957;13879
250,000000;0,910098;12492;13726
300,000000;0,860652;11772;13678
350,000000;0,818832;10879;13286
400,000000;0,825536;10746;13017
450,000000;0,802898;10086;12562
500,000000;0,709977;9464;13330
550,000000;0,581299;8169;14053
600,000000;0,480928;7691;15992
650,000000;0,344273;5591;16240
700,000000;0,205337;2778;13529
750,000000;0,093550;1211;12945
800,000000;0,046064;711;15435
850,000000;0,016468;234;14209
900,000000;0,006386;90;14093
950,000000;0,001537;23;14961
1000,000000;0,000663;10;15094
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
