distance;prr;successes;opportunities
50,000000;0,984874;12306;12495
100,000000;0,973812;12606;12945
150,000000;0,947189;12501;13198
200,000000;0,912670;12123;13283
250,000000;0,908002;11903;13109
300,000000;0,851865;11967;14048
350,000000;0,850419;11962;14066
400,000000;0,809817;11186;13813
450,000000;0,815230;11573;14196
500,000000;0,751214;10982;14619
550,000000;0,650003;9297;14303
600,000000;0,473880;7520;15869
650,000000;0,373798;5829;15594
700,000000;0,214606;3250;15144
750,000000;0,107641;1396;12969
800,000000;0,041805;541;12941
850,000000;0,018787;260;13839
900,000000;0,005870;101;17206
950,000000;0,001945;29;14908
1000,000000;0,000674;10;14839
1050,000000;0,000000;0;11
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
