distance;prr;successes;opportunities
50,000000;0,978612;12354;12624
100,000000;0,962287;13498;14027
150,000000;0,922988;12764;13829
200,000000;0,923377;12557;13599
250,000000;0,877412;11502;13109
300,000000;0,851969;11361;13335
350,000000;0,849257;11431;13460
400,000000;0,800000;11360;14200
450,000000;0,739986;9736;13157
500,000000;0,675982;9313;13777
550,000000;0,592305;8005;13515
600,000000;0,481496;7455;15483
650,000000;0,343437;4668;13592
700,000000;0,204571;2730;13345
750,000000;0,118355;1534;12961
800,000000;0,045498;576;12660
850,000000;0,017602;245;13919
900,000000;0,004830;75;15527
950,000000;0,001634;27;16520
1000,000000;0,000531;11;20710
1050,000000;0,000000;0;16
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
