distance;prr;successes;opportunities
50,000000;0,986559;8881;9002
100,000000;0,961714;9495;9873
150,000000;0,940560;7722;8210
200,000000;0,923937;7191;7783
250,000000;0,879557;6587;7489
300,000000;0,797959;5316;6662
350,000000;0,787734;5099;6473
400,000000;0,796712;5283;6631
450,000000;0,721376;5116;7092
500,000000;0,724232;5586;7713
550,000000;0,673029;4866;7230
600,000000;0,579490;5391;9303
650,000000;0,412662;2705;6555
700,000000;0,246922;1524;6172
750,000000;0,146272;869;5941
800,000000;0,066217;461;6962
850,000000;0,018814;137;7282
900,000000;0,009001;72;7999
950,000000;0,002064;20;9690
1000,000000;0,000759;9;11854
1050,000000;0,000000;0;9
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
