distance;prr;successes;opportunities
50,000000;0,986527;11862;12024
100,000000;0,960235;9635;10034
150,000000;0,928529;9471;10200
200,000000;0,897018;9085;10128
250,000000;0,829443;7426;8953
300,000000;0,796335;9255;11622
350,000000;0,690674;6732;9747
400,000000;0,570998;5678;9944
450,000000;0,404150;4343;10746
500,000000;0,209206;2518;12036
550,000000;0,098191;1270;12934
600,000000;0,036354;497;13671
650,000000;0,011295;121;10713
700,000000;0,001946;21;10792
750,000000;0,000545;6;11008
800,000000;0,000000;0;9493
850,000000;0,000000;0;9300
900,000000;0,000000;0;9913
950,000000;0,000000;0;10156
1000,000000;0,000000;0;11244
1050,000000;0,000000;0;11
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
