distance;prr;successes;opportunities
50,000000;0,985252;169623;172162
100,000000;0,954325;180211;188836
150,000000;0,926653;171504;185079
200,000000;0,888107;163528;184131
250,000000;0,851574;151071;177402
300,000000;0,825548;152624;184876
350,000000;0,787839;150593;191147
400,000000;0,746545;136823;183275
450,000000;0,715745;126893;177288
500,000000;0,628934;113678;180747
550,000000;0,520377;92601;177950
600,000000;0,392934;73665;187474
650,000000;0,250204;45075;180153
700,000000;0,137508;24508;178229
750,000000;0,060061;10800;179817
800,000000;0,023066;4181;181259
850,000000;0,007840;1451;185076
900,000000;0,002414;451;186803
950,000000;0,000647;115;177692
1000,000000;0,000132;23;174672
1050,000000;0,000000;0;167
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
