distance;prr;successes;opportunities
50,000000;0,996540;864;867
100,000000;0,963303;840;872
150,000000;0,930851;700;752
200,000000;0,872920;577;661
250,000000;0,750000;510;680
300,000000;0,847076;565;667
350,000000;0,765060;508;664
400,000000;0,657856;448;681
450,000000;0,447563;303;677
500,000000;0,234888;136;579
550,000000;0,121704;180;1479
600,000000;0,031864;47;1475
650,000000;0,005202;4;769
700,000000;0,000000;0;481
750,000000;0,000000;0;479
800,000000;0,000000;0;474
850,000000;0,000000;0;481
900,000000;0,000000;0;481
950,000000;0,000000;0;479
1000,000000;0,000000;0;480
1050,000000;0,000000;0;0
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
