distance;prr;successes;opportunities
50,000000;0,985678;21059;21365
100,000000;0,965071;21192;21959
150,000000;0,940287;21573;22943
200,000000;0,911414;19579;21482
250,000000;0,872840;24999;28641
300,000000;0,856588;21186;24733
350,000000;0,826306;23810;28815
400,000000;0,800839;17757;22173
450,000000;0,728126;15520;21315
500,000000;0,656142;14983;22835
550,000000;0,641361;15097;23539
600,000000;0,520077;12214;23485
650,000000;0,408641;9364;22915
700,000000;0,244434;4908;20079
750,000000;0,123223;2471;20053
800,000000;0,054198;1067;19687
850,000000;0,019065;408;21400
900,000000;0,006686;142;21237
950,000000;0,001859;40;21520
1000,000000;0,000927;17;18343
1050,000000;0,000000;0;14
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
