distance;prr;successes;opportunities
50,000000;0,981657;20497;20880
100,000000;0,953332;23002;24128
150,000000;0,924989;19792;21397
200,000000;0,913974;18954;20738
250,000000;0,876128;21360;24380
300,000000;0,836411;19884;23773
350,000000;0,762798;17404;22816
400,000000;0,790914;15460;19547
450,000000;0,777944;14595;18761
500,000000;0,694052;15333;22092
550,000000;0,619416;13297;21467
600,000000;0,478833;11820;24685
650,000000;0,324481;7270;22405
700,000000;0,220686;4468;20246
750,000000;0,106979;2103;19658
800,000000;0,039300;840;21374
850,000000;0,016472;402;24405
900,000000;0,005372;141;26249
950,000000;0,001795;45;25068
1000,000000;0,000583;14;24009
1050,000000;0,000000;0;18
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
