distance;prr;successes;opportunities
50,000000;0,987947;10902;11035
100,000000;0,955071;13881;14534
150,000000;0,949334;14690;15474
200,000000;0,920285;15239;16559
250,000000;0,885006;13322;15053
300,000000;0,859325;10574;12305
350,000000;0,845258;10881;12873
400,000000;0,685995;10139;14780
450,000000;0,518904;7370;14203
500,000000;0,307698;4397;14290
550,000000;0,113065;1614;14275
600,000000;0,027022;459;16986
650,000000;0,006061;92;15180
700,000000;0,001225;20;16326
750,000000;0,000139;2;14352
800,000000;0,000000;0;13834
850,000000;0,000000;0;13471
900,000000;0,000000;0;12988
950,000000;0,000000;0;12434
1000,000000;0,000000;0;12264
1050,000000;0,000000;0;14
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
