distance;prr;successes;opportunities
50,000000;0,989054;17619;17814
100,000000;0,952410;18832;19773
150,000000;0,955799;18683;19547
200,000000;0,908928;17765;19545
250,000000;0,876602;16687;19036
300,000000;0,829712;14627;17629
350,000000;0,835908;17101;20458
400,000000;0,758263;15624;20605
450,000000;0,704021;11258;15991
500,000000;0,537759;8424;15665
550,000000;0,306226;5897;19257
600,000000;0,125870;2316;18400
650,000000;0,040845;702;17187
700,000000;0,011228;180;16032
750,000000;0,002963;41;13838
800,000000;0,000410;7;17059
850,000000;0,000000;0;20714
900,000000;0,000000;0;17468
950,000000;0,000000;0;16439
1000,000000;0,000000;0;18663
1050,000000;0,000000;0;11
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
