distance;prr;successes;opportunities
50,000000;0,982100;15088;15363
100,000000;0,961343;19124;19893
150,000000;0,935891;17051;18219
200,000000;0,889871;15199;17080
250,000000;0,870425;14698;16886
300,000000;0,801625;14204;17719
350,000000;0,711535;13855;19472
400,000000;0,547807;9356;17079
450,000000;0,383622;6924;18049
500,000000;0,211529;3930;18579
550,000000;0,097408;1883;19331
600,000000;0,035104;754;21479
650,000000;0,011015;208;18884
700,000000;0,001786;32;17918
750,000000;0,000763;13;17042
800,000000;0,000056;1;17907
850,000000;0,000000;0;19224
900,000000;0,000000;0;20084
950,000000;0,000000;0;17223
1000,000000;0,000000;0;13448
1050,000000;0,000000;0;14
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
