distance;prr;successes;opportunities
50,000000;0,974731;5246;5382
100,000000;0,940284;4960;5275
150,000000;0,891274;4525;5077
200,000000;0,888496;4024;4529
250,000000;0,843781;3365;3988
300,000000;0,713432;2746;3849
350,000000;0,509509;2063;4049
400,000000;0,296739;1265;4263
450,000000;0,197189;870;4412
500,000000;0,093771;426;4543
550,000000;0,035385;215;6076
600,000000;0,007158;51;7125
650,000000;0,001125;8;7110
700,000000;0,000396;3;7573
750,000000;0,000000;0;6283
800,000000;0,000000;0;5979
850,000000;0,000000;0;5597
900,000000;0,000000;0;5372
950,000000;0,000000;0;5081
1000,000000;0,000000;0;4553
1050,000000;0,000000;0;3
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
