distance;prr;successes;opportunities
50,000000;0,978678;1377;1407
100,000000;0,924173;1621;1754
150,000000;0,839721;1446;1722
200,000000;0,821264;1429;1740
250,000000;0,876366;1524;1739
300,000000;0,825270;1450;1757
350,000000;0,686353;1197;1744
400,000000;0,734411;954;1299
450,000000;0,734142;787;1072
500,000000;0,648341;684;1055
550,000000;0,503218;782;1554
600,000000;0,457225;1272;2782
650,000000;0,257868;762;2955
700,000000;0,195664;370;1891
750,000000;0,080845;176;2177
800,000000;0,029204;66;2260
850,000000;0,013304;30;2255
900,000000;0,005722;8;1398
950,000000;0,001434;2;1395
1000,000000;0,000000;0;1443
1050,000000;0,000000;0;1
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
