distance;prr;successes;opportunities
50,000000;0,993121;2310;2326
100,000000;0,966633;1941;2008
150,000000;0,963720;1461;1516
200,000000;0,960171;1350;1406
250,000000;0,961146;1509;1570
300,000000;0,882511;2306;2613
350,000000;0,854832;2220;2597
400,000000;0,950673;1696;1784
450,000000;0,789342;1259;1595
500,000000;0,694230;1167;1681
550,000000;0,757135;1300;1717
600,000000;0,649711;1124;1730
650,000000;0,428329;756;1765
700,000000;0,264502;497;1879
750,000000;0,088101;154;1748
800,000000;0,048713;70;1437
850,000000;0,020761;30;1445
900,000000;0,010225;15;1467
950,000000;0,001924;3;1559
1000,000000;0,000648;1;1543
1050,000000;0,000000;0;4
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
