distance;prr;successes;opportunities
50,000000;0,983348;3425;3483
100,000000;0,958573;2499;2607
150,000000;0,920068;1623;1764
200,000000;0,884688;936;1058
250,000000;0,875589;929;1061
300,000000;0,869648;914;1051
350,000000;0,853705;887;1039
400,000000;0,828273;873;1054
450,000000;0,816403;876;1073
500,000000;0,675816;911;1348
550,000000;0,533993;864;1618
600,000000;0,434160;910;2096
650,000000;0,406511;924;2273
700,000000;0,257130;586;2279
750,000000;0,097778;220;2250
800,000000;0,061668;139;2254
850,000000;0,017081;33;1932
900,000000;0,003113;5;1606
950,000000;0,000000;0;1644
1000,000000;0,000000;0;1898
1050,000000;0,000000;0;2
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
