distance;prr;successes;opportunities
50,000000;0,990053;14034;14175
100,000000;0,954714;13113;13735
150,000000;0,936248;13790;14729
200,000000;0,920261;15511;16855
250,000000;0,892174;14604;16369
300,000000;0,877582;13298;15153
350,000000;0,872854;13064;14967
400,000000;0,742675;11279;15187
450,000000;0,641538;9659;15056
500,000000;0,454682;6050;13306
550,000000;0,258264;4102;15883
600,000000;0,091852;1577;17169
650,000000;0,030996;423;13647
700,000000;0,007321;94;12839
750,000000;0,002005;28;13964
800,000000;0,000358;5;13963
850,000000;0,000085;1;11796
900,000000;0,000000;0;11245
950,000000;0,000000;0;11100
1000,000000;0,000000;0;12041
1050,000000;0,000000;0;6
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
