distance;prr;successes;opportunities
50,000000;0,985052;74728;75862
100,000000;0,956829;78061;81583
150,000000;0,931606;75570;81118
200,000000;0,882326;72671;82363
250,000000;0,869532;67407;77521
300,000000;0,834111;62218;74592
350,000000;0,813809;60134;73892
400,000000;0,757470;55540;73323
450,000000;0,686000;49580;72274
500,000000;0,488103;36411;74597
550,000000;0,286071;21197;74097
600,000000;0,121848;8886;72927
650,000000;0,039757;2781;69950
700,000000;0,009231;721;78107
750,000000;0,001816;129;71042
800,000000;0,000421;29;68866
850,000000;0,000041;3;73593
900,000000;0,000000;0;67275
950,000000;0,000000;0;74097
1000,000000;0,000000;0;69851
1050,000000;0,000000;0;80
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
