distance;prr;successes;opportunities
50,000000;0,986475;65062;65954
100,000000;0,956457;74113;77487
150,000000;0,932917;69993;75026
200,000000;0,887759;65735;74046
250,000000;0,860544;59708;69384
300,000000;0,828664;64480;77812
350,000000;0,782625;59971;76628
400,000000;0,669097;52126;77905
450,000000;0,545031;41654;76425
500,000000;0,322133;23555;73122
550,000000;0,164134;11741;71533
600,000000;0,061925;4385;70811
650,000000;0,020999;1610;76670
700,000000;0,005291;401;75794
750,000000;0,000993;78;78551
800,000000;0,000112;8;71503
850,000000;0,000042;3;71560
900,000000;0,000000;0;72386
950,000000;0,000000;0;72445
1000,000000;0,000000;0;82147
1050,000000;0,000000;0;66
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
