distance;prr;successes;opportunities
50,000000;0,980705;73953;75408
100,000000;0,956506;79302;82908
150,000000;0,927498;69106;74508
200,000000;0,899659;69872;77665
250,000000;0,866303;67077;77429
300,000000;0,829573;60665;73128
350,000000;0,785069;56587;72079
400,000000;0,743749;54519;73303
450,000000;0,695084;49809;71659
500,000000;0,497722;33321;66947
550,000000;0,376557;25758;68404
600,000000;0,246222;18445;74912
650,000000;0,145623;11343;77893
700,000000;0,081049;5598;69069
750,000000;0,035450;2562;72270
800,000000;0,015461;1127;72895
850,000000;0,005736;423;73749
900,000000;0,002229;172;77180
950,000000;0,000460;35;76014
1000,000000;0,000178;14;78847
1050,000000;0,000000;0;78
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
