distance;prr;successes;opportunities
50,000000;0,995393;2809;2822
100,000000;0,974804;3482;3572
150,000000;0,925604;3409;3683
200,000000;0,962665;3713;3857
250,000000;0,842704;3702;4393
300,000000;0,864006;3507;4059
350,000000;0,850091;2325;2735
400,000000;0,789331;2619;3318
450,000000;0,784869;3050;3886
500,000000;0,808369;3168;3919
550,000000;0,568317;2192;3857
600,000000;0,551241;2243;4069
650,000000;0,464625;1714;3689
700,000000;0,243187;705;2899
750,000000;0,108873;281;2581
800,000000;0,043073;111;2577
850,000000;0,019338;45;2327
900,000000;0,006976;17;2437
950,000000;0,002249;6;2668
1000,000000;0,000746;2;2681
1050,000000;0,000000;0;2
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
