distance;prr;successes;opportunities
50,000000;0,994325;8585;8634
100,000000;0,955204;10811;11318
150,000000;0,950523;12276;12915
200,000000;0,912918;9498;10404
250,000000;0,901399;11080;12292
300,000000;0,851098;8911;10470
350,000000;0,827602;8881;10731
400,000000;0,798173;7253;9087
450,000000;0,740565;6848;9247
500,000000;0,712787;7336;10292
550,000000;0,616714;6568;10650
600,000000;0,515132;5600;10871
650,000000;0,310020;3555;11467
700,000000;0,145565;1774;12187
750,000000;0,074610;861;11540
800,000000;0,032014;440;13744
850,000000;0,010194;99;9712
900,000000;0,003113;29;9316
950,000000;0,000335;3;8945
1000,000000;0,000000;0;10772
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
