distance;prr;successes;opportunities
50,000000;0,986053;145930;147994
100,000000;0,952777;143310;150413
150,000000;0,925525;134315;145123
200,000000;0,899607;139690;155279
250,000000;0,873993;143417;164094
300,000000;0,819711;119277;145511
350,000000;0,777879;119189;153223
400,000000;0,721147;120262;166765
450,000000;0,659220;109035;165400
500,000000;0,456698;69567;152326
550,000000;0,258506;38847;150275
600,000000;0,109486;17460;159472
650,000000;0,034158;5465;159991
700,000000;0,008696;1353;155595
750,000000;0,001661;253;152324
800,000000;0,000322;51;158380
850,000000;0,000012;2;162173
900,000000;0,000006;1;161619
950,000000;0,000000;0;157608
1000,000000;0,000000;0;166515
1050,000000;0,000000;0;147
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
