distance;prr;successes;opportunities
50,000000;0,983654;151103;153614
100,000000;0,951763;156901;164853
150,000000;0,924007;145849;157844
200,000000;0,889400;135035;151827
250,000000;0,862590;126102;146190
300,000000;0,825057;126897;153804
350,000000;0,777812;117620;151219
400,000000;0,724707;107885;148867
450,000000;0,650090;92567;142391
500,000000;0,458073;66798;145824
550,000000;0,264373;40719;154021
600,000000;0,106951;16185;151331
650,000000;0,034754;5389;155063
700,000000;0,008800;1462;166128
750,000000;0,001819;304;167092
800,000000;0,000350;57;162965
850,000000;0,000025;4;159198
900,000000;0,000006;1;163090
950,000000;0,000012;2;167878
1000,000000;0,000000;0;165880
1050,000000;0,000000;0;128
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
