distance;prr;successes;opportunities
50,000000;0,984045;56310;57223
100,000000;0,953948;52511;55046
150,000000;0,933039;53688;57541
200,000000;0,903962;56306;62288
250,000000;0,872845;47186;54060
300,000000;0,852019;48387;56791
350,000000;0,803243;50079;62346
400,000000;0,783209;47269;60353
450,000000;0,749969;42650;56869
500,000000;0,672037;42337;62998
550,000000;0,579365;34489;59529
600,000000;0,473732;30217;63785
650,000000;0,357246;21737;60846
700,000000;0,210331;11389;54148
750,000000;0,096144;5425;56426
800,000000;0,043643;2503;57352
850,000000;0,016966;999;58883
900,000000;0,005524;302;54674
950,000000;0,001592;97;60943
1000,000000;0,000464;27;58153
1050,000000;0,000000;0;58
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
