distance;prr;successes;opportunities
50,000000;0,987230;59448;60217
100,000000;0,953061;60689;63678
150,000000;0,925859;58206;62867
200,000000;0,905876;50662;55926
250,000000;0,858214;51613;60140
300,000000;0,842179;48603;57711
350,000000;0,808018;45127;55849
400,000000;0,779692;47286;60647
450,000000;0,742969;43775;58919
500,000000;0,681109;41895;61510
550,000000;0,577879;36897;63849
600,000000;0,487598;30352;62248
650,000000;0,332834;19115;57431
700,000000;0,206351;12588;61003
750,000000;0,103967;5920;56941
800,000000;0,041801;2638;63108
850,000000;0,015740;835;53051
900,000000;0,005925;298;50298
950,000000;0,001827;95;52008
1000,000000;0,000417;22;52791
1050,000000;0,000000;0;58
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
