distance;prr;successes;opportunities
50,000000;0,986344;51933;52652
100,000000;0,962174;54054;56179
150,000000;0,937000;56607;60413
200,000000;0,910936;55578;61012
250,000000;0,877799;52804;60155
300,000000;0,847767;52793;62273
350,000000;0,825730;48979;59316
400,000000;0,779900;48378;62031
450,000000;0,774033;44397;57358
500,000000;0,703622;40720;57872
550,000000;0,617123;36746;59544
600,000000;0,491907;29022;58999
650,000000;0,336882;19653;58338
700,000000;0,193082;11359;58830
750,000000;0,101047;6003;59408
800,000000;0,043730;2458;56209
850,000000;0,016157;936;57930
900,000000;0,005882;332;56445
950,000000;0,001371;79;57610
1000,000000;0,000431;25;58003
1050,000000;0,000000;0;45
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
