distance;prr;successes;opportunities
50,000000;0,988599;62172;62889
100,000000;0,959748;57511;59923
150,000000;0,929884;50953;54795
200,000000;0,891951;49266;55234
250,000000;0,874932;51278;58608
300,000000;0,835817;52618;62954
350,000000;0,800407;47192;58960
400,000000;0,777417;43086;55422
450,000000;0,768832;43745;56898
500,000000;0,627991;34667;55203
550,000000;0,516618;30341;58730
600,000000;0,418429;26597;63564
650,000000;0,275124;15509;56371
700,000000;0,155661;8731;56090
750,000000;0,071519;3841;53706
800,000000;0,030474;1802;59133
850,000000;0,011398;709;62203
900,000000;0,003572;215;60198
950,000000;0,001233;75;60818
1000,000000;0,000359;21;58523
1050,000000;0,000000;0;59
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
