distance;prr;successes;opportunities
50,000000;0,972304;2633;2708
100,000000;0,943141;2654;2814
150,000000;0,830848;2284;2749
200,000000;0,747080;3518;4709
250,000000;0,422722;1053;2491
300,000000;0,170865;407;2382
350,000000;0,069122;152;2199
400,000000;0,017818;41;2301
450,000000;0,002755;7;2541
500,000000;0,002826;11;3892
550,000000;0,000707;2;2829
600,000000;0,000000;0;2655
650,000000;0,000000;0;3378
700,000000;0,000000;0;3452
750,000000;0,000000;0;3898
800,000000;0,000000;0;3530
850,000000;0,000000;0;5790
900,000000;0,000000;0;3437
950,000000;0,000000;0;3441
1000,000000;0,000000;0;4882
1050,000000;0,000000;0;2
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
