distance;prr;successes;opportunities
50,000000;0,990022;17761;17940
100,000000;0,970574;17844;18385
150,000000;0,944479;19461;20605
200,000000;0,875899;16445;18775
250,000000;0,897897;16823;18736
300,000000;0,854449;16038;18770
350,000000;0,830503;14278;17192
400,000000;0,783611;12881;16438
450,000000;0,690114;12460;18055
500,000000;0,498457;7431;14908
550,000000;0,380593;5197;13655
600,000000;0,257465;3949;15338
650,000000;0,158884;2494;15697
700,000000;0,090876;1486;16352
750,000000;0,044639;804;18011
800,000000;0,017448;366;20977
850,000000;0,006466;131;20259
900,000000;0,001741;34;19526
950,000000;0,000481;10;20786
1000,000000;0,000288;6;20852
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
