distance;prr;successes;opportunities
50,000000;0,985783;6171;6260
100,000000;0,952960;6118;6420
150,000000;0,967925;8178;8449
200,000000;0,926200;5999;6477
250,000000;0,907052;5621;6197
300,000000;0,872857;5396;6182
350,000000;0,853409;4832;5662
400,000000;0,840997;4591;5459
450,000000;0,785341;3911;4980
500,000000;0,697268;3395;4869
550,000000;0,626569;3344;5337
600,000000;0,490590;2737;5579
650,000000;0,311089;1240;3986
700,000000;0,159645;557;3489
750,000000;0,079716;314;3939
800,000000;0,038800;172;4433
850,000000;0,012936;56;4329
900,000000;0,005032;23;4571
950,000000;0,002016;10;4960
1000,000000;0,000436;2;4583
1050,000000;0,000000;0;3
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
