distance;prr;successes;opportunities
50,000000;0,988150;150771;152579
100,000000;0,959750;149483;155752
150,000000;0,938817;149163;158884
200,000000;0,910238;151753;166718
250,000000;0,866958;141185;162851
300,000000;0,834001;126709;151929
350,000000;0,810107;120219;148399
400,000000;0,761999;110320;144777
450,000000;0,718605;109598;152515
500,000000;0,649771;105964;163079
550,000000;0,572487;86244;150648
600,000000;0,433702;65803;151724
650,000000;0,292095;45781;156733
700,000000;0,158534;25256;159310
750,000000;0,077745;13063;168024
800,000000;0,029320;4594;156684
850,000000;0,008855;1364;154043
900,000000;0,002662;406;152536
950,000000;0,000848;135;159288
1000,000000;0,000204;33;161716
1050,000000;0,000000;0;151
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
