distance;prr;successes;opportunities
50,000000;0,993746;8580;8634
100,000000;0,955558;10815;11318
150,000000;0,950213;12272;12915
200,000000;0,912245;9491;10404
250,000000;0,899691;11059;12292
300,000000;0,849284;8892;10470
350,000000;0,824154;8844;10731
400,000000;0,794652;7221;9087
450,000000;0,734725;6794;9247
500,000000;0,669549;6891;10292
550,000000;0,562160;5987;10650
600,000000;0,464079;5045;10871
650,000000;0,283596;3252;11467
700,000000;0,144991;1767;12187
750,000000;0,072704;839;11540
800,000000;0,030850;424;13744
850,000000;0,011841;115;9712
900,000000;0,003328;31;9316
950,000000;0,000447;4;8945
1000,000000;0,000464;5;10772
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
