distance;prr;successes;opportunities
50,000000;0,988420;15023;15199
100,000000;0,963959;16342;16953
150,000000;0,937415;17944;19142
200,000000;0,920355;16178;17578
250,000000;0,894351;14628;16356
300,000000;0,854404;14037;16429
350,000000;0,833603;14433;17314
400,000000;0,802388;14853;18511
450,000000;0,763760;15958;20894
500,000000;0,632850;11921;18837
550,000000;0,591278;12609;21325
600,000000;0,414063;8733;21091
650,000000;0,276207;5109;18497
700,000000;0,166867;2782;16672
750,000000;0,079498;1311;16491
800,000000;0,036836;597;16207
850,000000;0,012075;219;18137
900,000000;0,003857;67;17370
950,000000;0,001789;34;19006
1000,000000;0,000363;7;19279
1050,000000;0,000000;0;13
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
