distance;prr;successes;opportunities
50,000000;0,988745;16076;16259
100,000000;0,962891;19227;19968
150,000000;0,920081;16866;18331
200,000000;0,894799;15999;17880
250,000000;0,859986;15687;18241
300,000000;0,818092;15646;19125
350,000000;0,804403;14834;18441
400,000000;0,818954;15909;19426
450,000000;0,760868;13634;17919
500,000000;0,733179;11082;15115
550,000000;0,606153;10481;17291
600,000000;0,552371;9693;17548
650,000000;0,429230;6705;15621
700,000000;0,277066;4279;15444
750,000000;0,155733;2540;16310
800,000000;0,059127;1043;17640
850,000000;0,021574;406;18819
900,000000;0,006692;140;20920
950,000000;0,002418;50;20680
1000,000000;0,000601;12;19962
1050,000000;0,000000;0;21
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
