distance;prr;successes;opportunities
50,000000;0,984171;18342;18637
100,000000;0,973392;19608;20144
150,000000;0,959263;18697;19491
200,000000;0,910771;20496;22504
250,000000;0,859670;19144;22269
300,000000;0,885132;18401;20789
350,000000;0,851614;17757;20851
400,000000;0,786164;16989;21610
450,000000;0,750265;12759;17006
500,000000;0,680470;11355;16687
550,000000;0,574547;9711;16902
600,000000;0,439107;9425;21464
650,000000;0,293537;5205;17732
700,000000;0,161680;2394;14807
750,000000;0,075947;1173;15445
800,000000;0,033791;512;15152
850,000000;0,012974;193;14876
900,000000;0,004088;59;14434
950,000000;0,001407;21;14923
1000,000000;0,000196;3;15286
1050,000000;0,000000;0;20
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
