distance;prr;successes;opportunities
50,000000;0,962877;1245;1293
100,000000;0,885787;1396;1576
150,000000;0,875140;1563;1786
200,000000;0,843400;1508;1788
250,000000;0,873341;2896;3316
300,000000;0,766552;1783;2326
350,000000;0,718519;1164;1620
400,000000;0,841313;1564;1859
450,000000;0,853949;1795;2102
500,000000;0,683742;1535;2245
550,000000;0,708799;1458;2057
600,000000;0,608452;1195;1964
650,000000;0,405436;716;1766
700,000000;0,295438;408;1381
750,000000;0,128613;178;1384
800,000000;0,057720;80;1386
850,000000;0,016715;23;1376
900,000000;0,008727;12;1375
950,000000;0,002147;3;1397
1000,000000;0,000000;0;1420
1050,000000;0,000000;0;3
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
