distance;prr;successes;opportunities
50,000000;0,999292;1412;1413
100,000000;0,958560;1411;1472
150,000000;0,976158;1433;1468
200,000000;0,960959;1403;1460
250,000000;0,911263;1335;1465
300,000000;0,905787;1346;1486
350,000000;0,901551;1337;1483
400,000000;0,833211;1139;1367
450,000000;0,662222;894;1350
500,000000;0,548064;821;1498
550,000000;0,359734;704;1957
600,000000;0,289658;661;2282
650,000000;0,160293;482;3007
700,000000;0,104179;354;3398
750,000000;0,040776;82;2011
800,000000;0,008934;14;1567
850,000000;0,005217;9;1725
900,000000;0,001153;2;1734
950,000000;0,000000;0;1731
1000,000000;0,000000;0;1514
1050,000000;0,000000;0;2
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
