distance;prr;successes;opportunities
50,000000;0,987672;14180;14357
100,000000;0,950738;14359;15103
150,000000;0,932087;13862;14872
200,000000;0,877847;12411;14138
250,000000;0,884429;11854;13403
300,000000;0,847020;10304;12165
350,000000;0,779229;9964;12787
400,000000;0,763924;9546;12496
450,000000;0,767699;9521;12402
500,000000;0,627915;7243;11535
550,000000;0,507098;6430;12680
600,000000;0,338324;4587;13558
650,000000;0,178226;2359;13236
700,000000;0,080774;1044;12925
750,000000;0,026399;361;13675
800,000000;0,007991;127;15892
850,000000;0,002910;51;17526
900,000000;0,000328;6;18310
950,000000;0,000000;0;15495
1000,000000;0,000000;0;16635
1050,000000;0,000000;0;10
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
