distance;prr;successes;opportunities
50,000000;0,990855;19395;19574
100,000000;0,949805;19679;20719
150,000000;0,928029;20773;22384
200,000000;0,880049;18716;21267
250,000000;0,902681;19664;21784
300,000000;0,849989;19163;22545
350,000000;0,777197;17846;22962
400,000000;0,660020;15094;22869
450,000000;0,549125;12022;21893
500,000000;0,302976;6903;22784
550,000000;0,149222;3684;24688
600,000000;0,045665;1107;24242
650,000000;0,011567;241;20836
700,000000;0,002779;68;24471
750,000000;0,000356;8;22482
800,000000;0,000000;0;25889
850,000000;0,000000;0;23063
900,000000;0,000000;0;23870
950,000000;0,000000;0;20578
1000,000000;0,000000;0;19426
1050,000000;0,000000;0;17
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
