distance;prr;successes;opportunities
50,000000;0,983799;61635;62650
100,000000;0,959225;53849;56138
150,000000;0,935247;55462;59302
200,000000;0,893939;53336;59664
250,000000;0,875558;44945;51333
300,000000;0,814263;47224;57996
350,000000;0,799487;52021;65068
400,000000;0,748252;45472;60771
450,000000;0,723043;45081;62349
500,000000;0,657450;41919;63760
550,000000;0,546688;34701;63475
600,000000;0,424080;25639;60458
650,000000;0,309640;18388;59385
700,000000;0,173548;9950;57333
750,000000;0,088329;4995;56550
800,000000;0,036713;1971;53686
850,000000;0,014822;794;53568
900,000000;0,004864;278;57152
950,000000;0,001241;67;54005
1000,000000;0,000429;24;55990
1050,000000;0,000000;0;51
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
