distance;prr;successes;opportunities
50,000000;0,988253;51236;51845
100,000000;0,964402;52530;54469
150,000000;0,933023;53549;57393
200,000000;0,921922;52308;56738
250,000000;0,873388;51136;58549
300,000000;0,859602;48944;56938
350,000000;0,817316;46757;57208
400,000000;0,761669;41904;55016
450,000000;0,735064;43701;59452
500,000000;0,645999;40519;62723
550,000000;0,565067;33804;59823
600,000000;0,453707;27707;61068
650,000000;0,317112;18226;57475
700,000000;0,188700;11235;59539
750,000000;0,089940;5389;59918
800,000000;0,039787;2606;65498
850,000000;0,015123;994;65729
900,000000;0,003968;222;55942
950,000000;0,001116;66;59166
1000,000000;0,000340;19;55869
1050,000000;0,000000;0;47
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
