distance;prr;successes;opportunities
50,000000;0,984075;17982;18273
100,000000;0,961959;18991;19742
150,000000;0,930886;22870;24568
200,000000;0,892435;20136;22563
250,000000;0,875791;19108;21818
300,000000;0,833066;20281;24345
350,000000;0,691615;17058;24664
400,000000;0,504950;11425;22626
450,000000;0,259529;5808;22379
500,000000;0,150035;3410;22728
550,000000;0,045979;1048;22793
600,000000;0,009011;204;22638
650,000000;0,001495;33;22073
700,000000;0,000171;4;23387
750,000000;0,000000;0;21183
800,000000;0,000000;0;22692
850,000000;0,000000;0;23426
900,000000;0,000000;0;21606
950,000000;0,000000;0;23186
1000,000000;0,000000;0;21938
1050,000000;0,000000;0;19
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
