distance;prr;successes;opportunities
50,000000;0,986843;17101;17329
100,000000;0,951786;14628;15369
150,000000;0,943828;14282;15132
200,000000;0,918094;14953;16287
250,000000;0,878570;15997;18208
300,000000;0,836230;16217;19393
350,000000;0,776535;15547;20021
400,000000;0,791154;16581;20958
450,000000;0,747769;14411;19272
500,000000;0,742577;12355;16638
550,000000;0,622088;12392;19920
600,000000;0,528195;8833;16723
650,000000;0,395721;6844;17295
700,000000;0,239722;4892;20407
750,000000;0,112790;2113;18734
800,000000;0,062514;1113;17804
850,000000;0,020946;365;17426
900,000000;0,006480;121;18673
950,000000;0,002625;50;19048
1000,000000;0,001037;17;16397
1050,000000;0,000000;0;12
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
