distance;prr;successes;opportunities
50,000000;0,987138;2763;2799
100,000000;0,963636;2491;2585
150,000000;0,925963;2764;2985
200,000000;0,915301;4020;4392
250,000000;0,833488;2693;3231
300,000000;0,871560;2945;3379
350,000000;0,794608;3095;3895
400,000000;0,725296;2202;3036
450,000000;0,755307;2562;3392
500,000000;0,658920;2722;4131
550,000000;0,552208;1888;3419
600,000000;0,468289;1270;2712
650,000000;0,295769;748;2529
700,000000;0,122683;364;2967
750,000000;0,075075;225;2997
800,000000;0,035071;109;3108
850,000000;0,011883;46;3871
900,000000;0,002169;8;3688
950,000000;0,002675;9;3364
1000,000000;0,000272;1;3674
1050,000000;0,000000;0;3
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
