distance;prr;successes;opportunities
50,000000;0,979136;3285;3355
100,000000;0,921943;3626;3933
150,000000;0,914013;4220;4617
200,000000;0,913112;3489;3821
250,000000;0,845423;2669;3157
300,000000;0,766114;2401;3134
350,000000;0,807848;2388;2956
400,000000;0,762118;2044;2682
450,000000;0,682394;1779;2607
500,000000;0,458742;1262;2751
550,000000;0,385118;1061;2755
600,000000;0,268019;740;2761
650,000000;0,162577;477;2934
700,000000;0,090003;271;3011
750,000000;0,037945;113;2978
800,000000;0,012230;39;3189
850,000000;0,005693;26;4567
900,000000;0,002078;6;2888
950,000000;0,001767;5;2830
1000,000000;0,000000;0;5200
1050,000000;0,000000;0;3
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
