distance;prr;successes;opportunities
50,000000;0,981541;51207;52170
100,000000;0,948066;60443;63754
150,000000;0,925254;60185;65047
200,000000;0,895467;55964;62497
250,000000;0,859660;52208;60731
300,000000;0,826546;45241;54735
350,000000;0,779604;44881;57569
400,000000;0,711355;40883;57472
450,000000;0,544383;28229;51855
500,000000;0,335575;18816;56071
550,000000;0,168159;8976;53378
600,000000;0,063713;3665;57524
650,000000;0,020118;1216;60443
700,000000;0,005213;304;58321
750,000000;0,001246;72;57764
800,000000;0,000168;10;59677
850,000000;0,000017;1;59676
900,000000;0,000000;0;60354
950,000000;0,000000;0;59553
1000,000000;0,000000;0;61672
1050,000000;0,000000;0;49
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
