distance;prr;successes;opportunities
50,000000;0,994692;6372;6406
100,000000;0,975194;9042;9272
150,000000;0,939644;6710;7141
200,000000;0,927891;9355;10082
250,000000;0,955638;6915;7236
300,000000;0,860458;5525;6421
350,000000;0,902481;5238;5804
400,000000;0,810034;5296;6538
450,000000;0,786145;5481;6972
500,000000;0,719748;4800;6669
550,000000;0,552704;3791;6859
600,000000;0,389946;2808;7201
650,000000;0,292182;2317;7930
700,000000;0,151135;1432;9475
750,000000;0,087318;745;8532
800,000000;0,031204;252;8076
850,000000;0,014519;144;9918
900,000000;0,004198;28;6670
950,000000;0,000389;4;10287
1000,000000;0,000482;4;8307
1050,000000;0,000000;0;8
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
