distance;prr;successes;opportunities
50,000000;0,981621;202153;205938
100,000000;0,952425;204840;215072
150,000000;0,923801;198862;215265
200,000000;0,890173;190748;214282
250,000000;0,844323;181142;214541
300,000000;0,797606;176700;221538
350,000000;0,750248;159742;212919
400,000000;0,685280;138269;201770
450,000000;0,622390;130636;209894
500,000000;0,541223;114078;210778
550,000000;0,450283;94065;208902
600,000000;0,346824;73997;213356
650,000000;0,222479;45681;205327
700,000000;0,131313;26060;198457
750,000000;0,060598;12079;199330
800,000000;0,025800;5303;205543
850,000000;0,009671;1956;202258
900,000000;0,003086;655;212229
950,000000;0,000792;166;209465
1000,000000;0,000250;50;199818
1050,000000;0,000000;0;223
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
