distance;prr;successes;opportunities
50,000000;0,972853;200325;205915
100,000000;0,945059;195802;207185
150,000000;0,916088;201281;219718
200,000000;0,881643;196550;222936
250,000000;0,840520;188838;224668
300,000000;0,797903;168537;211225
350,000000;0,755926;163116;215783
400,000000;0,711394;151174;212504
450,000000;0,641872;131827;205379
500,000000;0,451364;97546;216114
550,000000;0,341218;71581;209781
600,000000;0,229312;49476;215758
650,000000;0,137241;27584;200989
700,000000;0,072695;14887;204786
750,000000;0,034811;7212;207178
800,000000;0,014057;2732;194349
850,000000;0,004872;993;203834
900,000000;0,001687;345;204505
950,000000;0,000493;99;200870
1000,000000;0,000102;20;195369
1050,000000;0,000000;0;183
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
