distance;prr;successes;opportunities
50,000000;0,999257;4033;4036
100,000000;0,966992;4160;4302
150,000000;0,959026;6694;6980
200,000000;0,931408;5676;6094
250,000000;0,933612;4922;5272
300,000000;0,920553;3198;3474
350,000000;0,853947;2748;3218
400,000000;0,909091;2420;2662
450,000000;0,820560;1788;2179
500,000000;0,781844;1645;2104
550,000000;0,724596;1526;2106
600,000000;0,574099;1290;2247
650,000000;0,363351;811;2232
700,000000;0,191725;468;2441
750,000000;0,082651;212;2565
800,000000;0,030145;81;2687
850,000000;0,011001;30;2727
900,000000;0,002507;7;2792
950,000000;0,001013;3;2961
1000,000000;0,000000;0;2978
1050,000000;0,000000;0;2
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
