distance;prr;successes;opportunities
50,000000;0,986735;2306;2337
100,000000;0,967624;2391;2471
150,000000;0,907763;2362;2602
200,000000;0,939372;2634;2804
250,000000;0,873580;2384;2729
300,000000;0,869831;2419;2781
350,000000;0,827334;4298;5195
400,000000;0,896055;2612;2915
450,000000;0,866441;2556;2950
500,000000;0,669548;2711;4049
550,000000;0,500248;2020;4038
600,000000;0,409457;1628;3976
650,000000;0,237457;833;3508
700,000000;0,132691;468;3527
750,000000;0,052820;207;3919
800,000000;0,023134;93;4020
850,000000;0,005447;21;3855
900,000000;0,001317;4;3037
950,000000;0,001111;3;2700
1000,000000;0,000000;0;2683
1050,000000;0,000000;0;5
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
