distance;prr;successes;opportunities
50,000000;0,987440;68950;69827
100,000000;0,964787;72852;75511
150,000000;0,930253;69409;74613
200,000000;0,921402;68228;74048
250,000000;0,872146;60745;69650
300,000000;0,832690;58006;69661
350,000000;0,759275;53683;70703
400,000000;0,599496;41870;69842
450,000000;0,399211;30962;77558
500,000000;0,228030;18280;80165
550,000000;0,083346;5953;71425
600,000000;0,020640;1509;73112
650,000000;0,004292;304;70827
700,000000;0,000638;44;68977
750,000000;0,000108;8;74345
800,000000;0,000000;0;74636
850,000000;0,000013;1;76513
900,000000;0,000000;0;79586
950,000000;0,000000;0;84134
1000,000000;0,000000;0;82157
1050,000000;0,000000;0;70
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
