distance;prr;successes;opportunities
50,000000;0,985723;170196;172661
100,000000;0,959361;168176;175300
150,000000;0,937606;159904;170545
200,000000;0,901464;156056;173114
250,000000;0,863885;162330;187907
300,000000;0,815562;145639;178575
350,000000;0,768895;139925;181982
400,000000;0,722295;136828;189435
450,000000;0,672364;133305;198263
500,000000;0,556356;104995;188719
550,000000;0,453871;78753;173514
600,000000;0,335936;56838;169193
650,000000;0,209758;37258;177624
700,000000;0,117084;22496;192135
750,000000;0,056708;10557;186165
800,000000;0,023002;4371;190029
850,000000;0,008517;1605;188439
900,000000;0,002722;514;188855
950,000000;0,000895;161;179966
1000,000000;0,000291;50;171697
1050,000000;0,000000;0;172
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
