distance;prr;successes;opportunities
50,000000;0,983761;176468;179381
100,000000;0,956037;184431;192912
150,000000;0,921335;173282;188077
200,000000;0,897581;164094;182818
250,000000;0,853700;148484;173930
300,000000;0,809738;145467;179647
350,000000;0,776399;138185;177982
400,000000;0,741868;133017;179300
450,000000;0,701709;122785;174980
500,000000;0,607550;107190;176430
550,000000;0,477323;86330;180863
600,000000;0,320886;59568;185636
650,000000;0,170551;31781;186343
700,000000;0,074739;14016;187533
750,000000;0,027071;5096;188248
800,000000;0,008316;1511;181699
850,000000;0,002180;397;182107
900,000000;0,000468;82;175299
950,000000;0,000129;23;177774
1000,000000;0,000049;9;182459
1050,000000;0,000000;0;157
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
