distance;prr;successes;opportunities
50,000000;0,979914;168704;172162
100,000000;0,948066;179029;188836
150,000000;0,919029;170093;185079
200,000000;0,881009;162221;184131
250,000000;0,844275;149776;177402
300,000000;0,813664;150427;184876
350,000000;0,760195;145309;191147
400,000000;0,686160;125756;183275
450,000000;0,605845;107409;177288
500,000000;0,367431;66412;180747
550,000000;0,233043;41470;177950
600,000000;0,131330;24621;187474
650,000000;0,062597;11277;180153
700,000000;0,026275;4683;178229
750,000000;0,008559;1539;179817
800,000000;0,002543;461;181259
850,000000;0,000632;117;185076
900,000000;0,000145;27;186803
950,000000;0,000028;5;177692
1000,000000;0,000006;1;174672
1050,000000;0,000000;0;167
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
